Reporting org id,Reporting org name,Reporting org type,Provider org id,Provider org name,Provider org type,Receiver org id,Receiver org name,Receiver org type,Humanitarian?,Strict?,Transaction direction,Total money
#org+id+reporting,#org+name+reporting,#org+reporting+type,#org+id+provider,#org+name+provider,#org+type+provider,#org+id+receiver,#org+name+receiver,#org+type+receiver,#indicator+bool+humanitarian,#indicator+bool+strict,#x_transaction_direction,#value+total
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Associazione Cooperazione Internazionale,,0,1,outgoing,812786
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Associazione Culturale Cooperazione Internazionale Sud Sud*Ciss,,0,1,outgoing,1401533
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Associazione Di Cooperazione Rurale In Africa E America Latina*Acra,,0,1,outgoing,719385
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Associazione Di Tecnici Per La Solidarieta E Cooperazione Internazionale*Re.Te Ong,,0,1,outgoing,447749
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Associazione Internazionale Volontari Laici*Lay Volunteers International Association,,0,1,outgoing,11302902
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Associazione Mani Tese,,0,1,outgoing,88571
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Associes Audit Et Conseil Sa,,0,1,outgoing,1241790
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Ateneo De Manila University Inc*Admu,,0,1,outgoing,3133868
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Athens Network Of Collaborating Experts Astiki Etairia,,0,1,outgoing,543537
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Atos Belgium,,0,1,outgoing,243674
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Audit Management Consulting Services Sarl*Amcs,,0,1,outgoing,49416
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Aurecon South Africa Private Limited,,0,1,outgoing,3431001
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Austria Recycling Verein Zur Forderung Von Recycling Und Umweltschutzin Osterreich,,0,1,outgoing,164066
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Austrian Development Agency Gmbh,,0,1,outgoing,36676018
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Automotive Products Ltd*Apl,,0,1,outgoing,155246
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,"Autoridad Binacional Autonoma Del Sistema Hidrico Del Lago Titicaca, Rio Desaguadero, Lago Poopo Y Salazra De Copipasa*Alt",,0,1,outgoing,393045
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Autorite Du Bassin Du Niger*Abn,,0,1,outgoing,769835
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Autorite Pour La Protection Contreles Inondations De La Plaine D'Antananarivo*A.P.I.P.A.,,0,1,outgoing,497674
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Avto Engineering Holding Group Ood,,0,1,outgoing,569722
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Ayuntamiento Municipal Descubierta,,0,1,outgoing,355768
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Ayuntamiento Municipal San Jose Delas Matas*Amsjm,,0,1,outgoing,212554
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Ayuntamiento Municipio De Comendador*Amc,,0,1,outgoing,412089
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Azarbaycan Respublikasi*Republiqued Azerbaidjan Azerbaijani Republic,,0,1,outgoing,13573600
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Azur Developpement Association*Azur D,,0,1,outgoing,228787
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,B Medical Systems Sarl,,0,1,outgoing,7554100
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,B.P.R.D.E Sprl*Burundian Patrioticfor Rehabilitation And Development& Engeneering,,0,1,outgoing,749478
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Baker Tilly Belgium Bedrijfsrevisoren,,0,1,outgoing,100312
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Baker Tilly Georgia Ltd,,0,1,outgoing,43898
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Baker Tilly Maroc Sarl,,0,1,outgoing,69497
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Balochistan Rural Support Programme Lbg*Brsp,,0,1,outgoing,22110682
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bangladesh Association For Social Advancement,,0,1,outgoing,288780
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bangladesh Centre For Advanced Studies Association*Bcas,,0,1,outgoing,1168595
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bangor University,80,0,1,outgoing,164660
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Banque Africaine De Developpement*African Development Bank,,0,1,outgoing,134347689
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Barbados*Barbade,,0,1,outgoing,3234560
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Barefoot Power (Africa) Ltd,,0,1,outgoing,953040
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Barefoot Women Solar Engineers Association Of Sierra Leone,,0,1,outgoing,22988
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bauhaus-Universitat Weimar*,,0,1,outgoing,453954
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bbc Media Action Lbg*Bbc Ma,,0,1,outgoing,752379
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bcd Travel Belgium Nv,,0,1,outgoing,57136
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bdo Eastern Caribbean*Reuben M John Vaughnette A Barnwell Brenda Duncan Claudel Romney V Arrion Barnwell,,0,1,outgoing,9819
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Beijing University Of Civil Engineering And Architecture*Bucea,,0,1,outgoing,897813
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bekou Eu Trust Funds,,0,1,outgoing,17679709
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Belac De Doba Association*Bureau Detude Et De Liaison D Actions Caritatives Et De Developpement Belacd,,0,1,outgoing,296588
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Belacd De Gore Association*Bureau D'Etude Et De Liaison Des Actions Caritatives Et De Developpement,,0,1,outgoing,387991
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Belau*Republique Des Palaos Republic Of Palau,,0,1,outgoing,381411
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Belgische Rode Kruis Croix-Rouge De Belgique Belgisches Rotes Kreuz,,0,1,outgoing,11661515
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Belize*Belice,,0,1,outgoing,627148
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bennimix Food Company Limited,,0,1,outgoing,304433
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Berlin*Land Federal State Of Berlin,,0,1,outgoing,1553729
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Betas Sarl*Bureau D Etudes Techniques D Assistance Et De Surveillanceen Construction Civile,,0,1,outgoing,38178
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bioethic Shelter And Emergency Srl,,0,1,outgoing,67907
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bioethic Srl,,0,1,outgoing,333676
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Birdlife International,21,0,1,outgoing,6432086
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bishwaparidrishya Nepal*Worldview Nepal Wn,,0,1,outgoing,891548
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bk International Inc Llc,,0,1,outgoing,13418998
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bkp Development Research & Consulting Gmbh,,0,1,outgoing,542141
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Blacksmith Initiative (Uk),,0,1,outgoing,465819
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Blue Camel Energy Limited,,0,1,outgoing,22422
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bluebird Communications Limited,,0,1,outgoing,322436
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bombali District Council,,0,1,outgoing,866274
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Border Timbers Limited,,0,1,outgoing,576445
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Boss Pro-Tec Gmbh*,,0,1,outgoing,741658
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Botswana Telecommunications Corporation*Btc,,0,1,outgoing,30046
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bouygues E&S Cote D'Ivoire,,0,1,outgoing,4100039
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bouygues Energies & Services,,0,1,outgoing,5933116
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bovary Eventos Y Decoraciones Sa,,0,1,outgoing,21822
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Brac University*Bracu,,0,1,outgoing,16391
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Brainforest Association,,0,1,outgoing,202930
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Brandao Ramos Comercio E Servicos Sa*Brcs,,0,1,outgoing,522025
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bremen University Of Applied Sciences,,0,1,outgoing,316938
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Briceno Y Asociados S De Rl,,0,1,outgoing,342666
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bridgestone Construction Company Limited*Bcc,,0,1,outgoing,1346966
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Brl Ingenierie Sa,,0,1,outgoing,2846627
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Brl Madagascar Sa,,0,1,outgoing,80204
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Brm Int,,0,1,outgoing,90683
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Broederlijk Delen Vzw*Bd,,0,1,outgoing,683364
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bruegel Aisbl,,0,1,outgoing,11551
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bt Latam Costa Rica Sa*Gbnet,,0,1,outgoing,432507
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bulembu Ministries Swaziland,,0,1,outgoing,490547
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bureau Africain D'Ingenieurs-Conseils En Gestion Des Ressources Naturelles Et Humaines Sarl*Bafrenah,,0,1,outgoing,337182
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bureau D'Etude Commerce General*Bureau D Etudes Et D Appui Conseil Developpement Rural,,0,1,outgoing,55290
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bureau D'Etude Et De Travaux De Construction Nanala*Betc Nanala,,0,1,outgoing,4734716
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bureau D'Etudes & Conseils Scp*Becscp,,0,1,outgoing,12142
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bureau D'Etudes De Batiment Et Travaux Publics Sarl*Betrap,,0,1,outgoing,89132
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,"Bureau D'Etudes De Recherche,D'Ingenierie Et D'Animation Snc*Beria",,0,1,outgoing,15145
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bureau De Recherches Et D'Exploitation Des Eaux Souterraines Et De Surfaces Sarl*Breess,,0,1,outgoing,74256
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bureau De Recherches Geologiques Etminieres*Brgm,,0,1,outgoing,1696894
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bureau Geologique Des Comores,,0,1,outgoing,4303359
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bureau National Des Evaluations Environnementales,,0,1,outgoing,56265
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Burgeap Sa,,0,1,outgoing,994163
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Burhanpur Municipal Corporation*Bmc,,0,1,outgoing,971716
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Burkina Faso,,0,1,outgoing,112160314
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Business And Strategies In Europe,,0,1,outgoing,2702051
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Business Machines (2007) Limited*,,0,1,outgoing,25620
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Bw Holdings Ltd*Bwhl,,0,1,outgoing,2166206
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,C F Builders Limited,,0,1,outgoing,733782
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,C Lotti & Associati Societa Di Ingegneria Spa,,0,1,outgoing,16510511
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,C O Williams Construction Limited,,0,1,outgoing,2277546
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,C-Lever.Org,,0,1,outgoing,9218
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,gb-chc-292506,CARE International UK,21,0,1,outgoing,1140226
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,g78919271,CENTRO DE ESTUDIOS Y SOLIDARIDAD CON AMERICA LATINA,,0,1,outgoing,1647843
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Ca 17 International,,0,1,outgoing,677347
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Caatinga Associacao*Centro De Assessoria E Apoio Aos Trabalhadores E Instituicoes Nao Governamentais Alternativas,,0,1,outgoing,829568
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Cab International,80,0,1,outgoing,2209604
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Cabinet D'Etudes Et Controle Des Travaux Hydrauliques Sarl*C.E.H.Sidi,,0,1,outgoing,202065
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Cabinet D'Etudes Marc Merlin Sa*,,0,1,outgoing,2237019
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Cadre Associatif Des Solidaires Duburundi Asbl*Casobu,,0,1,outgoing,157576
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Camara De Comercio Venezolano-Italiana,,0,1,outgoing,511695
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Camara Municipal Do Maio,,0,1,outgoing,1129786
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Cambridge Education Limited,,0,1,outgoing,217131
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Camco Advisory Services (Tanzania)Limited*Camco,,0,1,outgoing,747255
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Cameroon Environmental Watch,,0,1,outgoing,228716
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Cameroon Telecommunications*Camtel,,0,1,outgoing,16686
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Camoes - Instituto Da Cooperacao Eda Lingua Ip*Cicl,,0,1,outgoing,10444783
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Campania*Regione,,0,1,outgoing,1895821
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Canton Playas*Gobierno Autonomo Descentralizado Municipal Del Canton Playas Gad,,0,1,outgoing,553981
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Cap Sante,,0,1,outgoing,519840
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Capa Ewiv,,0,1,outgoing,2113131
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Cardno Emerging Markets (Uk) Ltd*,,0,1,outgoing,8025423
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Care Danmark Fonden For Frivillig U Landsbistand*Cdk Care Dk,,0,1,outgoing,2846979
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Care Deutschland Ev,,0,1,outgoing,10925685
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Care France Association,,0,1,outgoing,7566330
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Care Osterreich Verein Fur Entwicklungszusammenarbeit Und Humanitare Hilfe*Care Austria Assoc For Developement Coop & Humanitarian Assist,,0,1,outgoing,14737887
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Caribbean Agricultural Research And Development Institute*Cardi,,0,1,outgoing,909120
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Caribbean Chemicals & Agencies Limited,,0,1,outgoing,254306
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Caribbean Community Climate Changecentre,,0,1,outgoing,8117831
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Caribbean Development Bank*Cdb,,0,1,outgoing,8802904
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Caribbean Disaster Emergency Management Agency*Cdema,,0,1,outgoing,8041102
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Caribbean Export Development Agency,,0,1,outgoing,3366324
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Caribbean Policy Research Institute Limited,,0,1,outgoing,495319
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Caribbean Youth Environment Network Barbados Chapter,,0,1,outgoing,2772
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Caritas Brasileira,,0,1,outgoing,1003728
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Caritas Congo Asbl*Cdc Caritas Developpement Congo,,0,1,outgoing,275468
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Caritas International Asbl,,0,1,outgoing,970959
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Caritas Osterreich,,0,1,outgoing,2954456
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Caritas Rwanda Asbl,,0,1,outgoing,604222
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Caritas Schweiz*Caritas Suisse Caritas Switzerland,,0,1,outgoing,5688601
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Casa De La Paz,,0,1,outgoing,295596
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Casa Generalizia Della Societa Deldivin Salvatore*Sds Caritas Salvatoriana Sofia Ente Ecclesiastico Civilmente Riconosciuto,,0,1,outgoing,1297767
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Catholic Agency For Overseas Development,,0,1,outgoing,3915482
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Catholic Relief Services United States Conference Of Catholic Bishops,,0,1,outgoing,16863259
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Cbm Christoffel-Blindenmission Christian Blind Mission Ev,,0,1,outgoing,1283341
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Cbs Power Solutions (Fiji) Ltd*Cbs,,0,1,outgoing,2678985
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Cegelec Sas,,0,1,outgoing,17950816
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Cellule D Etude De Soutien Et D Action Pour Le Developpement Et La Paix Association*Cesadep,,0,1,outgoing,501862
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Cellule De Liaison Et D'Information Des Associations Feminines Associaation*Celiaf,,0,1,outgoing,239538
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Center For Environment And Sustainable Development Studies And Application Non Commercial Non Profit Organisation*Cenesta,,0,1,outgoing,485532
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Center For International Forestry Reserch,,0,1,outgoing,78836384
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Center For Local Governance Advocacy,,0,1,outgoing,711548
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,"Center For Study Of Science, Technology And Policy Limited*Cstep",,0,1,outgoing,3123678
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Center Of Environmental Education And Communications Of Zhejiang Province*Ceeczj,,0,1,outgoing,507139
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Central Ashaninka Del Rio Ene Asociacion*Care,,0,1,outgoing,459410
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centrale D'Ingenierie Et D'Assistance Technique Sprl*Ciat Ingenieur Conseil,,0,1,outgoing,253051
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centre Africain De Recherches Forestiers Appliquees Et De Developpement,,0,1,outgoing,1601412
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centre Africain Pour L Applicationde La Meteorologie Au Developpement*African Centre Of Meteorological Application Development Caamd Acmad,,0,1,outgoing,1739645
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centre D Actions Et De Realisations Internationales,,0,1,outgoing,148713
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centre D Etude Et De Formation Pourle Developpement*Cefod,,0,1,outgoing,322
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centre D'Appui Aux Femmes Et Aux Ruraux Association*Cafer,,0,1,outgoing,112339
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,"Centre D'Etudes Et De Recherche Surla Gouvernance, Les Industries Extractives Et Le Developpement Durable (Cergied)",,0,1,outgoing,166373
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centre De Cooperation Internationale En Recherche Agronomique Pour Ledeveloppement - C.I.R.A.D. Epic*,,0,1,outgoing,24775247
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centre De Suivi Ecologique Association,,0,1,outgoing,638077
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centre De Surveillance Des Peches*Csp,,0,1,outgoing,362596
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centre For Assistance To Justice And Animation For Development Association*Centre D'Appui A La Justice Et D'Animation Au Developpement Cajad,,0,1,outgoing,130426
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centre For Economic And Social Studies Ltd,,0,1,outgoing,335170
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centre For Education & Communication,,0,1,outgoing,1429574
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centre For Science And Environment*Cse,,0,1,outgoing,2855
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centre For World Solidarity Trust*Cws,,0,1,outgoing,1007219
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centre Malgache De La Canne Et Du Sucre,,0,1,outgoing,369482
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centre National De Recherche Agronomique Sa*Cnra,,0,1,outgoing,43688
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centre National De Recherches Industrielle Et Technologique*Cnrit,,0,1,outgoing,691626
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centre Pour L Environnement Et Ledeveloppement Ced,,0,1,outgoing,236795
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centre Regional Africain Pour Le Developpement Endogene Et Communautaire(Cradec),,0,1,outgoing,533099
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centre Regional Agrhymet*Centre Agrhymet,,0,1,outgoing,28417026
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centre Technique De Cooperation Agricole Et Rural*The Technical Centre For Agricultural And Rural Co-Operation,,0,1,outgoing,165359645
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centre Technique Horticole De Tamatave Association*C.T.H.T.,,0,1,outgoing,1509258
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centric Austria International - Center For Environmental Training Andinternational Consulting*Cai,,0,1,outgoing,245994
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centro Agronomico Tropical De Investigacion Y Ensenanza Catie,,0,1,outgoing,4658435
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centro Cristiano De Reflexion Y Dialogo Asociacion*Ccrd Cuba,,0,1,outgoing,253836
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centro De Desarrollo Regional Y Medio Ambiente Asociacion*Cender,,0,1,outgoing,263106
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centro De Estudios Regionales Parael Desarrollo De Tarija,,0,1,outgoing,1691821
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centro De Estudios Y Promocion Deldesarrollo Ceprod,,0,1,outgoing,294140
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,"Centro De Estudios, Analisis Y Documentacion Del Uruguay",,0,1,outgoing,541400
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centro De Investigacao De Tecnologia Intermediara-Habitat-Citi-Habitat Associacao*,,0,1,outgoing,314438
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centro De Investigacion Y Promocion Del Campesinado,,0,1,outgoing,3508848
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centro De Promocion Y Asesoria En Investigacion Desarrollo Y Formacion Para El Sector Agropecuario Asociacion Sin Fine De Lucro*Prodessa,,0,1,outgoing,328378
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,"Centro Internacional De Agriculturatropical, Ciat",,0,1,outgoing,1091329
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centro Internacional De La Papa*International Potato Center,,0,1,outgoing,1679539
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centro Internacional Para La Investigacion Del Fenomeno De El Nino*Ciifen,,0,1,outgoing,1297724
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centro Laici Italiani Per Le Missioni,,0,1,outgoing,292275
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centro Para El Desarrollo Agropecuario Y Forestal Inc,,0,1,outgoing,518493
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centro Para El Desarrollo Del Indigena Amazonico Asociacion Sin Finesde Lucro*Cedia,,0,1,outgoing,2254643
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centro Para O Desenvolvimento E Parcerias De Angola Associacao*Cdpa,,0,1,outgoing,77911
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centro Per Un Appropriato Sviluppotecnologico Associazione*Cast,,0,1,outgoing,728599
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centro Regionale D'Intervento Per La Cooperazione Onlus*Regional Centre Of Intervention For Co-Operation,,0,1,outgoing,850081
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Centro Salvadoreno De Tecnologia Apropiada Fundacion*Cesta,,0,1,outgoing,446672
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Cerath Development Organization,,0,1,outgoing,526596
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Cercle D'Appui A La Gestion Durable Des Forets Association*Cagdf,,0,1,outgoing,570352
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Ceso Ci Internacional Sa,,0,1,outgoing,13258825
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Cesvi Fondazione Onlus,22,0,1,outgoing,13175387
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Cfao Motors Cote D'Ivoire Sa*Cfao Ci,,0,1,outgoing,105401
xi-iati-ec_intpa,European Commission - International Partnerships,15,,,,,Cfao Togo Sa,,0,1,outgoing,385283
